name	x	y	z	size	type
I2	42.949	30.031	5.435	unknown	SEEG
I3	46.471	29.547	5.954	unknown	SEEG
I4	49.994	29.547	6.473	unknown	SEEG
I5	53.251	29.297	7.000	unknown	SEEG
I6	57.247	28.984	7.407	unknown	SEEG
I7	60.459	28.984	7.614	unknown	SEEG
I8	63.962	29.040	8.000	unknown	SEEG
J1	37.561	-14.047	15.812	unknown	SEEG
J2	40.358	-14.444	15.585	unknown	SEEG
J3	43.620	-15.357	16.000	unknown	SEEG
J4	47.197	-15.984	16.538	unknown	SEEG
J5	50.616	-16.723	16.623	unknown	SEEG
J6	53.968	-17.430	17.000	unknown	SEEG
J7	57.138	-18.106	17.000	unknown	SEEG
J8	60.680	-18.682	17.628	unknown	SEEG
K1	38.722	3.642	22.419	unknown	SEEG
K2	41.893	3.573	22.361	unknown	SEEG
K3	45.291	3.573	21.681	unknown	SEEG
K4	48.689	3.573	21.681	unknown	SEEG
K5	52.087	3.573	21.272	unknown	SEEG
K6	55.486	3.573	21.000	unknown	SEEG
K7	59.073	3.573	21.000	unknown	SEEG
K8	62.773	3.396	21.000	unknown	SEEG
L1	11.932	-33.542	30.416	unknown	SEEG
L2	14.898	-33.611	32.000	unknown	SEEG
L3	17.795	-33.059	34.000	unknown	SEEG
L4	20.892	-32.938	35.785	unknown	SEEG
L5	23.882	-32.453	37.555	unknown	SEEG
L6	27.008	-32.453	39.597	unknown	SEEG
L7	29.727	-31.969	41.503	unknown	SEEG
L8	32.696	-31.815	43.000	unknown	SEEG
L9	35.731	-31.539	45.000	unknown	SEEG
L10	38.629	-31.401	47.000	unknown	SEEG
L11	41.117	-31.046	49.000	unknown	SEEG
M1	10.561	-1.825	43.000	unknown	SEEG
M2	13.959	-2.518	44.225	unknown	SEEG
M3	16.950	-3.109	45.314	unknown	SEEG
M4	20.212	-3.523	46.403	unknown	SEEG
M5	23.338	-3.938	47.901	unknown	SEEG
M6	26.765	-4.491	49.000	unknown	SEEG
M7	29.999	-5.043	50.215	unknown	SEEG
M8	33.125	-5.734	51.440	unknown	SEEG
M9	36.422	-6.287	53.000	unknown	SEEG
M10	39.650	-6.978	54.299	unknown	SEEG
M11	42.748	-7.241	56.000	unknown	SEEG
