name	x	y	z	size	type
G4	-39.904	10.986	17.707	unknown	SEEG
G5	-43.095	10.366	18.000	unknown	SEEG
G6	-46.606	9.663	18.000	unknown	SEEG
G7	-50.066	8.789	18.616	unknown	SEEG
G8	-53.695	8.350	18.616	unknown	SEEG
G9	-56.779	7.910	18.797	unknown	SEEG
G10	-60.590	7.031	18.616	unknown	SEEG
G11	-63.938	6.420	19.000	unknown	SEEG
G12	-67.312	5.505	19.471	unknown	SEEG
H1	30.760	-2.662	15.000	unknown	SEEG
H2	34.125	-3.076	15.934	unknown	SEEG
H3	37.643	-3.076	16.638	unknown	SEEG
H4	41.161	-3.439	17.518	unknown	SEEG
H5	44.503	-3.439	18.223	unknown	SEEG
H6	47.992	-3.656	19.000	unknown	SEEG
I1	-29.035	-5.770	16.000	unknown	SEEG
I2	-32.297	-6.152	16.544	unknown	SEEG
I3	-35.621	-6.592	16.544	unknown	SEEG
I4	-38.820	-7.027	17.000	unknown	SEEG
I5	-42.409	-7.340	17.000	unknown	SEEG
I6	-45.685	-7.964	17.000	unknown	SEEG
I7	-49.118	-8.277	17.000	unknown	SEEG
I8	-52.550	-8.589	17.000	unknown	SEEG
I9	-56.118	-9.130	17.000	unknown	SEEG
I10	-59.998	-9.668	17.283	unknown	SEEG
I11	-63.069	-9.841	17.362	unknown	SEEG
J1	11.746	23.793	16.401	unknown	SEEG
J2	14.866	23.730	15.930	unknown	SEEG
J3	18.217	24.170	15.472	unknown	SEEG
J4	21.559	24.206	15.000	unknown	SEEG
J5	25.070	24.609	14.405	unknown	SEEG
J6	28.573	24.609	13.643	unknown	SEEG
J7	32.013	24.830	13.000	unknown	SEEG
J8	35.274	25.049	12.576	unknown	SEEG
J9	39.034	24.674	12.000	unknown	SEEG
J10	42.280	25.049	11.357	unknown	SEEG
J11	45.742	25.299	11.000	unknown	SEEG
J12	49.328	25.079	10.000	unknown	SEEG
K1	14.804	12.697	14.000	unknown	SEEG
K2	17.912	12.744	13.338	unknown	SEEG
K3	21.276	12.934	13.000	unknown	SEEG
K4	24.461	13.184	12.424	unknown	SEEG
K5	28.116	13.184	11.509	unknown	SEEG
K6	31.534	13.468	11.000	unknown	SEEG
K7	34.817	13.623	10.594	unknown	SEEG
K8	38.168	13.623	9.832	unknown	SEEG
K9	41.670	13.623	9.375	unknown	SEEG
K10	45.326	13.398	8.613	unknown	SEEG
K11	48.767	13.604	8.000	unknown	SEEG
L1	6.728	-6.406	12.503	unknown	SEEG
L2	9.733	-6.558	12.000	unknown	SEEG
L3	13.150	-6.152	11.519	unknown	SEEG
L4	16.630	-6.213	11.000	unknown	SEEG
L5	20.302	-5.868	10.608	unknown	SEEG
L6	23.683	-5.868	10.478	unknown	SEEG
L7	27.320	-6.040	10.000	unknown	SEEG
L8	30.706	-5.868	9.437	unknown	SEEG
L9	34.217	-6.040	9.000	unknown	SEEG
L10	37.728	-5.868	8.526	unknown	SEEG
L11	41.114	-5.868	8.000	unknown	SEEG
L12	44.178	-5.768	7.449	unknown	SEEG
