name	x	y	z	size	type
E1	-6.367	66.741	28.126	unknown	SEEG
E2	-10.347	66.747	27.846	unknown	SEEG
E3	-13.959	66.887	27.846	unknown	SEEG
E4	-17.451	67.167	27.846	unknown	SEEG
E5	-20.803	67.027	27.846	unknown	SEEG
E6	-24.155	67.167	27.846	unknown	SEEG
E7	-27.787	67.027	27.846	unknown	SEEG
E8	-30.999	67.307	27.846	unknown	SEEG
E9	-34.631	67.307	27.846	unknown	SEEG
E10	-38.003	67.167	27.426	unknown	SEEG
E11	-41.335	67.307	27.426	unknown	SEEG
E12	-44.827	67.307	27.426	unknown	SEEG
E13	-48.598	67.447	27.426	unknown	SEEG
E14	-52.158	67.359	27.042	unknown	SEEG
F1	-4.540	50.596	29.905	unknown	SEEG
F2	-7.414	52.150	32.161	unknown	SEEG
F3	-9.929	53.099	33.560	unknown	SEEG
F4	-12.582	54.938	35.822	unknown	SEEG
F5	-15.236	55.943	37.338	unknown	SEEG
F6	-17.750	57.033	40.020	unknown	SEEG
F7	-20.823	57.839	42.236	unknown	SEEG
F8	-22.921	58.665	44.195	unknown	SEEG
F9	-25.991	59.262	46.993	unknown	SEEG
F10	-28.209	60.044	48.500	unknown	SEEG
G1	-7.510	44.132	34.500	unknown	SEEG
G2	-8.951	45.301	37.081	unknown	SEEG
G3	-11.325	46.558	40.580	unknown	SEEG
G4	-13.560	47.883	42.935	unknown	SEEG
G5	-15.097	49.359	45.593	unknown	SEEG
G6	-16.773	50.254	47.973	unknown	SEEG
G7	-19.418	51.600	50.997	unknown	SEEG
G8	-21.374	52.624	53.398	unknown	SEEG
G9	-23.407	53.911	55.500	unknown	SEEG
H1	-5.689	59.713	46.500	unknown	SEEG
H2	-8.943	59.084	46.261	unknown	SEEG
H3	-12.282	58.444	45.120	unknown	SEEG
H4	-15.787	58.305	44.840	unknown	SEEG
H5	-19.266	57.606	44.140	unknown	SEEG
H6	-22.770	57.365	43.743	unknown	SEEG
H7	-25.843	56.716	43.183	unknown	SEEG
H8	-29.475	56.417	42.623	unknown	SEEG
H9	-32.954	55.930	42.041	unknown	SEEG
H10	-36.306	55.317	41.500	unknown	SEEG
H11	-39.938	54.897	41.500	unknown	SEEG
H12	-43.278	54.740	41.500	unknown	SEEG
I1	-10.095	50.559	60.500	unknown	SEEG
I2	-12.980	49.580	58.500	unknown	SEEG
I3	-15.634	48.600	56.500	unknown	SEEG
I4	-18.707	47.901	54.500	unknown	SEEG
I5	-21.361	46.921	53.500	unknown	SEEG
I6	-24.713	45.662	51.500	unknown	SEEG
I7	-27.519	44.682	50.179	unknown	SEEG
I8	-30.453	43.703	48.360	unknown	SEEG
I9	-33.805	42.583	47.241	unknown	SEEG
I10	-37.017	41.884	45.982	unknown	SEEG
I11	-40.369	41.044	45.142	unknown	SEEG
I12	-43.510	40.339	44.500	unknown	SEEG
J1	6.148	50.559	35.500	unknown	SEEG
J2	7.542	50.559	38.452	unknown	SEEG
J3	9.927	51.091	42.127	unknown	SEEG
J4	11.835	51.091	45.142	unknown	SEEG
J5	13.203	51.165	47.818	unknown	SEEG
J6	15.207	51.356	50.972	unknown	SEEG
J7	17.259	51.356	53.609	unknown	SEEG
J8	19.071	51.690	56.324	unknown	SEEG
J9	21.231	51.720	59.500	unknown	SEEG
K1	-5.051	31.006	46.500	unknown	SEEG
K2	-8.438	31.197	48.173	unknown	SEEG
K3	-11.128	31.465	49.252	unknown	SEEG
K4	-14.467	31.465	51.136	unknown	SEEG
K5	-17.978	31.866	52.187	unknown	SEEG
K6	-20.859	31.866	53.716	unknown	SEEG
K7	-24.389	31.866	54.959	unknown	SEEG
K8	-27.537	31.866	56.010	unknown	SEEG
K9	-30.858	31.652	57.500	unknown	SEEG
