name	x	y	z	size	type
C13	-77.455	-2.000	30.065	unknown	SEEG
C14	-80.843	-1.636	30.103	unknown	SEEG
D1	-39.024	-18.863	21.500	unknown	SEEG
D2	-41.721	-18.113	21.438	unknown	SEEG
D3	-44.929	-16.989	21.062	unknown	SEEG
D4	-47.934	-15.865	21.062	unknown	SEEG
D5	-51.633	-14.744	20.935	unknown	SEEG
D6	-54.820	-13.741	20.312	unknown	SEEG
D7	-58.282	-12.867	20.062	unknown	SEEG
D8	-61.669	-11.862	19.930	unknown	SEEG
D9	-65.086	-10.985	19.500	unknown	SEEG
D10	-68.216	-10.369	19.062	unknown	SEEG
D11	-71.847	-9.120	18.937	unknown	SEEG
D12	-74.976	-8.370	19.062	unknown	SEEG
D13	-78.482	-7.371	19.062	unknown	SEEG
D14	-81.993	-6.599	19.051	unknown	SEEG
D15	-85.618	-5.721	18.500	unknown	SEEG
D16	-88.553	-4.974	18.500	unknown	SEEG
E1	-32.345	10.540	23.827	unknown	SEEG
E2	-35.449	11.188	23.089	unknown	SEEG
E3	-38.986	11.795	22.998	unknown	SEEG
E4	-43.067	12.857	21.999	unknown	SEEG
E5	-46.605	13.766	21.731	unknown	SEEG
E6	-50.686	14.982	21.091	unknown	SEEG
E7	-54.177	15.862	20.910	unknown	SEEG
E8	-58.343	17.592	19.998	unknown	SEEG
E9	-61.795	18.473	19.469	unknown	SEEG
E10	-65.605	19.687	19.015	unknown	SEEG
E11	-69.411	20.597	18.500	unknown	SEEG
E12	-72.860	21.660	18.016	unknown	SEEG
E13	-77.296	23.026	17.500	unknown	SEEG
E14	-81.204	23.785	17.018	unknown	SEEG
E15	-85.331	24.999	15.974	unknown	SEEG
F1	-26.712	32.433	13.951	unknown	SEEG
F2	-30.012	33.736	13.493	unknown	SEEG
F3	-33.711	34.790	12.890	unknown	SEEG
F4	-37.711	35.936	12.500	unknown	SEEG
F5	-41.310	37.050	11.834	unknown	SEEG
F6	-45.310	38.254	11.834	unknown	SEEG
F7	-49.110	39.459	10.930	unknown	SEEG
F8	-53.009	40.664	10.930	unknown	SEEG
F9	-56.709	41.718	10.176	unknown	SEEG
F10	-60.308	42.773	10.025	unknown	SEEG
F11	-64.079	43.833	9.500	unknown	SEEG
F12	-67.756	45.032	8.970	unknown	SEEG
F13	-71.742	46.396	8.500	unknown	SEEG
F14	-75.381	47.291	8.066	unknown	SEEG
F15	-79.323	48.496	7.161	unknown	SEEG
F16	-82.964	49.405	6.898	unknown	SEEG
G1	-61.585	10.547	6.260	unknown	SEEG
G2	-64.716	11.147	6.067	unknown	SEEG
G3	-68.208	11.948	5.967	unknown	SEEG
G4	-71.400	12.849	5.967	unknown	SEEG
G5	-74.991	13.450	5.768	unknown	SEEG
G6	-78.483	14.350	5.500	unknown	SEEG
G7	-82.074	15.151	5.069	unknown	SEEG
G8	-85.466	16.124	5.069	unknown	SEEG
H1	-61.531	-11.937	5.141	unknown	SEEG
H2	-64.516	-11.621	5.021	unknown	SEEG
H3	-67.709	-10.926	4.921	unknown	SEEG
H4	-71.101	-9.833	4.723	unknown	SEEG
H5	-74.692	-9.039	4.225	unknown	SEEG
H6	-78.234	-8.065	3.920	unknown	SEEG
I1	-39.949	-20.642	3.920	unknown	SEEG
I2	-42.892	-21.094	3.071	unknown	SEEG
I3	-45.985	-21.094	2.972	unknown	SEEG
I4	-49.548	-21.342	2.073	unknown	SEEG
I5	-53.068	-21.255	1.839	unknown	SEEG
I6	-56.547	-21.342	1.074	unknown	SEEG
I7	-59.851	-21.342	1.074	unknown	SEEG
I8	-63.542	-21.342	0.076	unknown	SEEG
I9	-67.146	-21.342	-0.324	unknown	SEEG
I10	-70.426	-21.680	-1.123	unknown	SEEG
I11	-74.117	-21.454	-1.839	unknown	SEEG
I12	-77.692	-21.660	-2.479	unknown	SEEG
