name	x	y	z	size	type
H1	-19.566	-41.016	54.468	unknown	SEEG
H2	-22.107	-40.228	52.500	unknown	SEEG
H3	-25.388	-39.723	50.500	unknown	SEEG
H4	-28.165	-39.217	48.500	unknown	SEEG
H5	-31.446	-38.965	46.500	unknown	SEEG
H6	-34.601	-38.838	45.500	unknown	SEEG
H7	-37.882	-38.965	44.500	unknown	SEEG
H8	-41.795	-39.470	43.775	unknown	SEEG
I1	-21.983	48.102	29.004	unknown	SEEG
I2	-24.759	47.377	29.004	unknown	SEEG
I3	-28.137	46.484	28.954	unknown	SEEG
I4	-31.522	45.938	29.582	unknown	SEEG
I5	-35.032	44.844	29.456	unknown	SEEG
I6	-38.542	44.297	29.456	unknown	SEEG
I7	-41.927	43.750	29.582	unknown	SEEG
I8	-45.563	43.203	29.331	unknown	SEEG
I9	-48.948	42.109	29.582	unknown	SEEG
I10	-52.207	41.562	29.958	unknown	SEEG
I11	-55.717	40.469	29.833	unknown	SEEG
I12	-59.227	39.922	29.833	unknown	SEEG
I13	-62.612	38.828	30.084	unknown	SEEG
I14	-65.872	38.281	30.084	unknown	SEEG
I15	-69.257	37.465	30.084	unknown	SEEG
I16	-72.368	36.561	30.296	unknown	SEEG
J1	-27.823	-32.313	23.998	unknown	SEEG
J2	-31.481	-32.812	24.178	unknown	SEEG
J3	-34.838	-33.906	24.898	unknown	SEEG
J4	-38.075	-34.453	24.898	unknown	SEEG
J5	-41.553	-35.547	25.378	unknown	SEEG
J6	-45.150	-36.641	25.738	unknown	SEEG
J7	-48.387	-37.734	25.978	unknown	SEEG
J8	-52.190	-38.115	26.399	unknown	SEEG
