name	x	y	z	size	type
I4	27.794	49.019	-18.105	unknown	SEEG
I5	31.053	49.019	-19.018	unknown	SEEG
I6	34.573	48.792	-20.076	unknown	SEEG
I7	37.702	48.660	-20.471	unknown	SEEG
I8	41.482	48.516	-21.498	unknown	SEEG
I9	44.481	48.516	-22.411	unknown	SEEG
I10	48.001	48.516	-23.455	unknown	SEEG
I11	51.260	48.516	-24.499	unknown	SEEG
I12	54.910	48.516	-25.413	unknown	SEEG
J1	18.770	30.059	-23.718	unknown	SEEG
J2	21.275	28.620	-23.455	unknown	SEEG
J3	25.042	28.013	-23.367	unknown	SEEG
J4	28.445	27.181	-23.325	unknown	SEEG
J5	31.965	26.789	-23.455	unknown	SEEG
J6	35.225	26.396	-23.455	unknown	SEEG
J7	38.745	25.873	-23.847	unknown	SEEG
J8	42.134	25.481	-24.369	unknown	SEEG
J9	45.524	24.957	-24.499	unknown	SEEG
J10	49.085	24.565	-25.000	unknown	SEEG
J11	52.694	23.911	-25.413	unknown	SEEG
J12	56.011	23.911	-26.000	unknown	SEEG
J13	59.408	23.410	-26.395	unknown	SEEG
J14	63.290	23.183	-27.000	unknown	SEEG
