name	x	y	z	size	type
E13	36.158	45.182	14.500	unknown	SEEG
E14	40.135	45.148	14.961	unknown	SEEG
E15	43.981	45.278	15.105	unknown	SEEG
E16	48.116	45.116	15.500	unknown	SEEG
F1	28.315	12.470	11.500	unknown	SEEG
F2	30.991	13.273	12.035	unknown	SEEG
F3	34.121	14.621	12.500	unknown	SEEG
F4	37.251	15.974	12.500	unknown	SEEG
F5	40.737	17.398	12.500	unknown	SEEG
F6	43.795	18.751	12.500	unknown	SEEG
F7	46.997	20.318	12.500	unknown	SEEG
F8	50.180	21.710	12.500	unknown	SEEG
F9	53.608	23.146	12.500	unknown	SEEG
F10	56.862	24.596	12.938	unknown	SEEG
G1	31.845	8.782	11.500	unknown	SEEG
G2	35.571	8.782	12.033	unknown	SEEG
G3	38.907	8.782	12.530	unknown	SEEG
G4	42.455	8.782	12.743	unknown	SEEG
G5	45.862	8.312	12.885	unknown	SEEG
G6	49.410	8.312	13.027	unknown	SEEG
G7	52.959	8.750	12.956	unknown	SEEG
G8	56.366	8.312	13.027	unknown	SEEG
H1	-10.613	50.172	16.500	unknown	SEEG
H2	-8.286	50.754	18.500	unknown	SEEG
H3	-5.160	51.482	20.500	unknown	SEEG
H4	-2.542	52.137	22.500	unknown	SEEG
H5	0.439	52.792	24.500	unknown	SEEG
H6	3.129	53.374	26.500	unknown	SEEG
H7	5.965	54.248	28.500	unknown	SEEG
H8	9.236	54.830	31.500	unknown	SEEG
H9	12.145	55.429	33.681	unknown	SEEG
H10	14.835	56.213	35.500	unknown	SEEG
H11	17.609	56.926	37.391	unknown	SEEG
H12	20.312	57.639	39.032	unknown	SEEG
H13	23.158	58.420	41.500	unknown	SEEG
H14	25.978	59.258	43.500	unknown	SEEG
I1	-5.200	33.327	31.173	unknown	SEEG
I2	-4.909	34.564	35.500	unknown	SEEG
I3	-4.836	35.656	38.500	unknown	SEEG
I4	-4.473	36.748	41.500	unknown	SEEG
I5	-4.328	37.912	44.500	unknown	SEEG
I6	-4.182	38.858	47.500	unknown	SEEG
I7	-3.891	40.241	51.500	unknown	SEEG
I8	-3.891	41.187	54.500	unknown	SEEG
I9	-3.528	42.716	58.500	unknown	SEEG
I10	-3.310	43.807	61.500	unknown	SEEG
I11	-3.019	44.899	64.500	unknown	SEEG
I12	-3.241	45.479	66.198	unknown	SEEG
J1	-12.141	50.941	33.500	unknown	SEEG
J2	-9.325	50.941	33.276	unknown	SEEG
J3	-5.813	51.745	32.916	unknown	SEEG
J4	-2.186	51.745	32.262	unknown	SEEG
J5	1.369	52.192	31.899	unknown	SEEG
J6	4.813	52.460	31.500	unknown	SEEG
J7	8.282	52.728	31.061	unknown	SEEG
J8	11.909	53.085	30.916	unknown	SEEG
J9	15.342	53.353	30.500	unknown	SEEG
J10	18.644	53.614	30.066	unknown	SEEG
J11	22.065	54.248	29.827	unknown	SEEG
J12	25.474	54.689	29.246	unknown	SEEG
J13	29.210	55.058	28.982	unknown	SEEG
J14	32.482	55.349	28.982	unknown	SEEG
J15	35.899	55.780	28.548	unknown	SEEG
J16	39.305	56.226	28.178	unknown	SEEG
K1	-9.540	14.682	40.025	unknown	SEEG
K2	-6.263	14.950	42.529	unknown	SEEG
K3	-3.491	15.308	44.319	unknown	SEEG
K4	-0.260	15.665	46.035	unknown	SEEG
K5	2.411	15.754	47.721	unknown	SEEG
K6	5.451	16.111	49.500	unknown	SEEG
K7	8.396	16.290	51.500	unknown	SEEG
K8	11.519	16.647	53.500	unknown	SEEG
K9	14.553	16.558	55.500	unknown	SEEG
K10	17.433	17.094	56.940	unknown	SEEG
K11	20.295	17.094	58.820	unknown	SEEG
K12	23.674	17.359	60.500	unknown	SEEG
L1	-11.494	54.536	55.016	unknown	SEEG
L2	-8.239	53.905	54.963	unknown	SEEG
L3	-4.662	53.375	54.128	unknown	SEEG
L4	-1.309	53.169	54.024	unknown	SEEG
L5	2.117	52.441	53.915	unknown	SEEG
L6	5.351	52.062	53.397	unknown	SEEG
L7	8.897	51.183	53.390	unknown	SEEG
L8	12.026	50.555	53.181	unknown	SEEG
L9	15.701	49.701	52.980	unknown	SEEG
L10	19.166	48.860	53.084	unknown	SEEG
L11	22.526	47.914	53.084	unknown	SEEG
L12	25.803	47.250	53.065	unknown	SEEG
L13	29.298	46.375	52.930	unknown	SEEG
L14	32.711	45.840	53.081	unknown	SEEG
